scorer,,,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan
bodyparts,,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,video,4000.l.png,367.7858605792452,308.5395718813882,324.13351501334796,277.30389349867954,399.6035702361658,301.1671875828266,339.65434899233367,250.53046672638587,394.17127834352084,252.0825501242844,401.92715644154356,278.0842989412731,363.39552213468903,240.31612100525456,368.43979317785937,270.775757689014,328.23972954853247,902.0555432772396,412.82827473400437,904.5776787988246,368.3998874691579,889.2508552445764,340.26837588224635,901.2795015782903,395.5613469323828,903.6076266751381,315.82306236534396,900.6974703040784,422.72280639560773,902.8315849761888,321.64337510746356,901.6675224277649,418.45457705138665,904.5776787988246,333.67202144117744,902.4435641267143,404.8738473197742,904.7716892235621,310.5847808974363,875.2820572976632,433.78140060563504,873.3419530502899,309.4207183490123,858.7911711949909,434.945463154059,845.9864831623275,308.83868707480036,866.3575777597464,434.363431879847,860.149244168152,313.4949372684961,889.0567974540129,431.25926508404984,886.146641082953,313.8829581179707,912.9201270625294,430.0952025356259,910.3979915409443,340.2402824564054,911.0913811668863,389.9713789936369,911.2487580546623,358.6533783262031,899.9176221347867,376.2795897571206,898.6586070325784,367.3091071538858,905.4258132069484,315.5321110755657,944.2979044876328,425.6959325188,946.9733115798256,311.91244265671656,934.6979143332937,309.7091662278519,923.8389090767464,426.1680631821282,932.9667685677572,428.0565858354407,921.9503864234338,339.50836229336045,968.1776048742258,410.30308261203174,966.0250627023744,384.89038394851076,1426.8501759799342,430.8444351791171,1423.860015112189,408.96904777824625,1425.1190302143975,391.50021323510487,1424.3321457755173,400.3133189505636,1424.4895226632934,425.3362441069554,1422.4436231222048,417.93953038148106,1424.8042764388454,383.4963172470647,1434.5158930358764,433.9096592446421,1429.2866143738308
labeled-data,video,4000.r.png,334.5759932703861,295.70675087199413,376.67015129770414,261.0269047699423,306.8321163887446,288.2924389467279,355.86224363647307,237.10976952714796,302.2878606926137,243.08905333784654,294.15603471006364,269.63707345734827,328.3575381072596,228.97794354459785,330.9884229839669,257.91767718837906,411.6199702386112,890.8927923974339,331.4975671752501,898.7854470275563,371.91752573557255,881.0867669478883,401.09643073178165,890.8927923974339,352.0663034840532,894.2411913314253,427.40527949885546,886.8268794061589,312.6030303334425,894.7195340362812,420.70848163087305,890.414449692578,321.45237037327644,898.5462756751283,406.59737183762434,891.6103064547178,341.5427639772237,897.8287616178445,429.079478965851,862.9097441633644,307.8196032848836,871.7590842031984,427.4052794988554,841.3843224448494,303.7536902936086,844.015207321557,430.5145070804187,852.1470333041069,305.6670611130321,861.4747160487968,426.6877654415716,876.3033398993292,310.21131680916307,882.5217950624559,432.1887065474143,903.808045428543,316.9081146771455,902.1338459615474,402.4258616097791,900.0745379574621,357.10131793027693,899.917161069686,387.7898110466065,890.9466784664512,368.74720762570456,886.6975024964979,381.9668661988927,893.7794624464201,436.7340231449578,927.9302470938229,322.63577950732224,927.6154933182708,437.6782844716141,919.5892720416923,435.47500804274944,910.7761663262336,323.10791017065037,919.1171413783642,319.6456186395773,911.0909201017856,409.0356908963731,956.2580868935117,336.4849456316145,952.6384184746626,335.65875396840715,1425.9764316808805,289.8286049888964,1420.6146872320242,313.82879442663466,1423.9338623670305,329.531046026857,1423.8062017849147,321.99907168203487,1423.5508806206835,297.6159004979498,1420.4870266499086,304.50957193219375,1423.6785412027991,337.3183415359103,1433.8913877720495,287.4030539286995,1429.6785885622337
labeled-data,video,4001.l.png,306.7687811799589,275.3763761318664,264.2770214804257,246.57640566884942,336.5130129696322,263.10097888533454,280.9589715846869,218.87807342026477,329.11629924415786,219.35020408359293,338.5589125107208,241.5403452600158,302.8343589855577,211.00922903146233,307.87041939439126,237.9206768411667,254.99623524940745,840.7293500955319,350.64337464490666,835.8790894770989,302.3347788853137,821.3283076217998,272.6511839005036,836.4611207513108,333.95847811749707,836.2671103265734,240.25144296937106,832.1928914070897,368.2983232960029,833.1629435307764,245.68373486201602,838.401224998684,361.3139480054593,835.2970582028869,264.3087356367988,838.2072145739467,342.6889472306765,836.8491416007855,240.4454415526518,809.6876821375604,366.35820720717305,808.5236195891365,238.69934773001592,785.0483581959206,363.2540404113759,774.9598161095801,237.34127475685466,798.0470566533212,367.13424890612237,792.4207543359389,243.74363061464283,821.5223180465372,366.55222947336694,819.0001825249519,236.75925532409926,849.4598192087112,363.4480626775698,841.5053917944812,268.3829545562826,847.7137253860753,323.09389433220707,839.5652875471079,286.61993448159075,831.9988809823524,306.7970186542721,826.9546099391821,297.87253911635537,835.2970582028869,245.10170358780405,880.8895080161573,355.4936352633397,864.0106010640103,240.44545339410837,872.9350806019271,239.8634221198964,860.9064342682132,356.65769781176357,856.4441944992549,359.3738437580861,849.265808783974,274.59128814787687,906.1108158661827,343.8530097791004,887.4858150913999,383.98083698174366,1343.630307436018,429.62013443679785,1334.3450710572313,408.8463852503594,1337.8073625883044,389.9611587172335,1340.168015904945,398.6168875449162,1338.7516239149606,423.3250589257559,1334.0303172816791,416.5578527513858,1337.3352319249761,385.082475196176,1351.3417749370444,434.3414410700793,1343.787684323794
labeled-data,video,4001.r.png,283.8724986337314,282.1759644396109,313.9832589243,241.71045907120447,247.72758917058334,279.1661583619041,294.6259017278459,219.20556411922945,245.3669358539426,233.68423779462594,239.38661411845274,256.81864029770514,270.0751072347823,215.74327258815634,274.3242832047356,247.0612732555901,424.96612292676167,832.9782318523501,339.3427787575579,837.283316196053,385.6051152085206,821.1288217404884,411.2653881981769,830.8004645769221,363.90946041744405,834.6272062157691,441.6401499565257,830.0829505196382,318.4669034561348,838.4539478546162,434.4650093836874,832.9530067487734,327.7945862008246,839.410633264328,418.9188714758711,832.4746640439175,352.9075782057587,837.0189197400485,447.1410910623685,807.1225006865557,306.98667853959347,815.2543266691057,442.11849266138165,789.4238206068878,311.05259153086854,787.5104497874644,444.0318634808052,798.2731606467219,305.7908217774538,800.6648741710012,445.4668915953729,819.5594110128088,312.24844829300827,826.9737229380751,449.9065954447159,846.0867347202959,330.4575376226946,844.040835179207,422.20826319613116,843.7260814036549,359.25750808571155,839.6342823214776,402.85090599967714,828.4605232893781,387.11321722207225,827.2015081871698,394.6673078353226,832.2375685960033,444.71315814810623,884.4866953376518,343.04768864477853,875.2014589588648,447.07381146474694,873.1555594177762,450.69347988359607,859.621147069036,339.5853971137054,866.2309763556301,335.6509749193042,857.4178706401713,425.3558009516522,911.2407662595801,350.2870254824768,891.5686552875741,276.35399314603063,1338.4826809043655,225.5450814640104,1330.8230459774277,251.7155007977143,1332.8656152912777,269.2050005475554,1334.142221112434,260.6517415458083,1332.9932758733935,234.4813222121044,1328.269834335115,241.88563597481087,1331.461348888006,275.84335081756814,1346.3976369955344,225.03443913554787,1342.8231406962968
labeled-data,video,4002.l.png,393.10416029911016,415.11002681444563,361.77271313104956,378.7559812453982,417.10514834153463,409.5418916042315,375.7809278724853,353.86089970462046,420.01530471259446,357.1590769251549,427.58171127734994,381.992411291532,397.5100954430652,345.130430591441,399.0621788409638,377.5301715225736,341.7670419049193,954.1471003290116,415.1046716085582,961.7011909422619,380.1670025222753,943.1307181846881,354.1998160392272,953.2028390023553,400.46862104538565,960.1274220645014,328.07525266840304,948.9536630324019,428.9538377328505,958.2388994111889,333.7408206283408,952.5733314512511,422.8161391095846,960.7569296156056,347.27523297708103,954.1471003290116,408.33746543418806,961.0716833911578,327.2883682295228,929.5963058359479,432.73088303947566,936.67826578587,327.4457451172989,907.8782953228531,434.93415946834034,906.6192802206448,326.18673001509046,917.7930392527443,438.5538278871895,923.1438534371299,326.50148379064257,939.1962959902869,428.16695329397027,947.2225172668655,328.075252668403,963.8450668172932,426.75056130398576,968.7237503383507,352.94080093701876,962.4286748273088,395.432560636552,966.2057201339339,369.62275104127997,952.3565540096416,383.1571633900202,953.1434384485219,376.232580327874,958.4942526329075,331.222790423924,996.1073288113834,416.9931942618707,992.9597910558623,328.54738333173117,987.7663537592528,325.39984557621017,975.805710288273,420.4554857929438,986.5073386570443,421.8718777829282,978.0089867171376,348.6916249670654,1013.2614095789727,405.032550790891,1010.4286255990037,379.23006488912137,1442.2065298677019,417.27291835957874,1441.0575846286613,398.6344733706969,1439.780978807505,384.46414875586214,1439.5256576432737,390.9748384437592,1439.780978807505,412.2941556570692,1438.75969415058,405.91112655128774,1439.2703364790425,376.8045138289244,1449.2278618840614,418.67718476285063,1448.8448801377147
labeled-data,video,4002.r.png,373.36394448540125,413.1241453683115,409.0618626370683,376.26216466822046,345.0384224737524,402.2595615830215,394.1230599322946,349.8767469039448,345.42644332322703,357.831174318175,339.99415143058206,380.53039401244155,371.8118610875027,341.92231948971465,371.0358193885534,373.35200829716064,396.86368749871957,952.550124507839,324.7850728972891,957.2714311411204,359.4079882080199,938.2288277202184,383.48665203775545,951.2911094056306,338.7916159093575,955.855039151136,408.8243309696993,949.7173405278701,309.2047610074603,954.7534009367037,403.0013861219855,952.550124507839,317.2309822840388,956.3271698144641,390.2538582121255,952.7075013956149,330.60801774500294,957.2714311411204,409.4538385208035,929.4157220047597,307.0014845785956,930.9894908825202,410.24072295968375,906.2813195016804,304.01132371085066,908.012465267217,412.1292456129963,918.2419629726602,302.2801779453141,920.917370064853,410.7128536230119,939.959973485755,309.20476100746026,942.3206268023957,412.75875316410054,966.8714212954592,312.1949218752052,961.0484764477454,386.6341897932764,960.8910995599693,339.8932541237898,962.779622213282,372.3128930056559,950.50422496675,357.67684244248335,949.8747174156459,364.4440486168535,954.1238933855992,406.30630076528246,998.9763064017732,319.9063893762316,988.432054920778,411.8144918374442,988.2746780330018,416.3784215829496,976.7861652253503,316.75885162071063,980.4058336441994,315.8145902940543,971.5927279287407,390.7259888754537,1014.24186451605,328.08998754058615,1002.5959748206224,342.54448725690247,1444.3208215311274,304.6369680873111,1442.690012117123,324.01981245833645,1442.3185751178926,336.96423632817323,1441.9043535540577,330.7509128706516,1442.2150197269339,311.07538858849966,1440.3510226896774,317.7029336098561,1441.800798163099,346.42141776223235,1450.6147465776285,302.20804735111824,1448.9717350626267
labeled-data,video,4003.l.png,380.01498277299345,243.40333083521773,345.0931063202757,212.94369415145837,412.6087341288633,229.04655940465597,355.1816484066164,185.0061929892841,404.2662858651585,184.03614086559753,416.68295304834703,203.82520418880426,379.0449306493068,177.63379684926593,383.70118084300253,205.3772875867028,334.636958055618,824.587171206462,413.4051904989703,831.1835256475309,370.3348762072851,814.1106082706469,346.2775835398573,823.4231086580384,396.13826269734875,829.6314422496326,319.69815535084433,819.7369105880293,429.3140453274306,825.5572233301489,326.48852021665056,823.4231086580384,422.7176908863617,829.243421400158,340.2632603730004,824.7811816311996,405.6447735094775,831.5715464970059,312.71378006030073,794.3215449474402,435.9103997684995,800.9178993885092,315.23591558188593,776.2785754468694,434.35831637060096,770.6522731294871,311.5497175118768,785.0090445600488,439.40258741377124,784.4270132858369,318.1460719529457,806.7382121306287,431.4481599995411,812.7525352974858,316.20596770557256,833.5116507443789,425.4338368326842,837.9738905133374,341.03930207194963,832.9296194701669,392.84008547681435,835.6457654164894,358.1122194488339,822.647066959089,377.51326192256596,823.0350878085636,367.23070941148796,829.0494109754205,310.5796653881903,864.5533187023503,415.1512843216062,866.6874333744609,306.89346731818114,853.6887349170604,308.0575298666051,842.0481094328211,419.8075345153019,856.7929017128575,424.2697742842603,849.0324847233647,328.2346140392865,883.5663876924341,403.1226379878923,884.3424293913833,355.1656711547137,1370.1880092851277,402.63036852730335,1367.1992728376251,378.52755768187376,1367.5071370606995,362.82530608165143,1366.7411735680057,369.59131693377975,1367.379476478584,396.1447180138305,1365.7198889110807,387.2084772657365,1367.251815896468,352.61245951240113,1377.8476442120655,408.6554550611621,1376.571038390909
labeled-data,video,4003.r.png,353.07626110818825,244.9500145289122,382.1778248187864,211.77423189883032,324.1687078223274,236.02553499099542,368.20907423769927,184.8067828603427,323.19865569864083,193.53725197352213,316.02026998336,213.52032572146618,345.3158441186954,179.1804805429604,343.95777114553414,206.34194000618533,411.25561088455595,828.9571423456871,329.77123249488113,837.6876114588665,366.6332131949721,816.5404751624986,395.54076648083293,827.9870902220006,340.82982670490844,836.3295384857054,425.806392739855,822.9428191788302,307.46003365008926,830.1212048941111,420.1800904224727,826.0469859746273,316.96654446221794,834.9714655125441,403.3011834703258,828.9571423456871,335.5915452370008,837.1055801846546,427.74649698722817,796.363390989817,301.2517000584949,804.3178184040473,422.5082155193205,775.9922963923983,305.7139398274533,777.3503693655597,428.7165491109148,786.080838478739,301.0576896337576,791.9011512208588,423.4782676430071,809.9441207214295,305.519929402716,816.1524543130239,427.35847613775354,837.6876114588666,312.04992432106593,839.3503887929496,398.96659460338566,836.6342428466272,346.9718007737837,837.9923158197884,382.28169807597607,827.515752883973,362.49263475276933,825.7696590613372,373.3572185380593,831.5899718034568,423.7999289697628,871.1680984498704,320.3923725847708,870.5860671756583,427.8741478892465,860.4975250893177,429.6202417118824,849.2449204545532,316.70617451476164,861.6615876377416,312.24393474580324,850.9910142771889,405.3689386197173,889.0170575257034,333.77909189164586,888.0470054020169,344.9197095052637,1378.202824874612,300.110845182678,1371.5644746045991,321.5578229781037,1374.75598915749,338.40901981736664,1375.2666314859525,330.7493848904289,1374.8836497396055,306.74919545269074,1371.1814928582523,313.3875457227034,1373.2240621721023,345.94099416218876,1384.9688357267403,297.42997295824983,1379.862412442115
